transaction_id,customer_id,transaction_date,amount
T04860,C0369,2023-03-14,141.56
T04861,C0405,2024-04-16,418.85
T04862,C0356,2023-12-22,146.91
T04863,C0309,2023-01-29,105.25
T04864,C0343,2024-03-19,194.37
T04865,C0230,2023-06-06,202.13
T04866,C0345,2023-11-10,296.36
T04867,C0310,2023-10-31,137.36
T04868,C0020,2023-10-06,41.26
T04869,C0369,2023-10-10,117.79
T04870,C0049,2024-04-23,30.86
T04871,C0135,2024-05-05,53.7
T04872,C0029,2023-01-07,34.23
T04873,C0048,2023-11-01,249.59
T04874,C0269,2023-07-01,56.02
T04875,C0003,2023-04-19,118.68
T04876,C0258,2023-11-20,88.53
T04877,C0016,2023-07-25,33.53
T04878,C0094,2023-08-22,86.8
T04879,C0358,2024-03-01,106.14
T04880,C0134,2024-04-02,184.97
T04881,C0301,2023-07-06,30.45
T04882,C0327,2024-03-03,51.28
T04883,C0133,2024-04-26,113.41
T04884,C0312,2024-02-14,27.62
T04885,C0383,2024-02-11,42.07
T04886,C0032,2023-11-25,43.51
T04887,C0305,2023-12-23,108.0
T04888,C0269,2023-01-08,50.26
T04889,C0414,2023-02-22,93.65
T04890,C0025,2024-02-02,277.18
T04891,C0316,2023-07-18,143.22
T04892,C0059,2024-01-26,55.36
T04893,C0213,2023-05-17,72.96
T04894,C0156,2023-09-16,41.8
T04895,C0314,2023-11-30,26.19
T04896,C0276,2024-02-05,50.66
T04897,C0418,2024-05-12,59.58
T04898,C0389,2023-06-21,87.32
T04899,C0210,2023-03-27,241.27
T04900,C0427,2023-02-15,246.53
T04901,C0057,2023-12-12,30.45
T04902,C0185,2023-07-05,96.52
T04903,C0054,2023-06-05,28.25
T04904,C0209,2024-05-07,103.33
T04905,C0368,2024-02-02,34.39
T04906,C0429,2023-01-09,244.47
T04907,C0342,2023-04-25,174.82
T04908,C0293,2023-06-03,26.69
T04909,C0340,2023-05-10,139.29
T04910,C0304,2023-11-27,100.77
T04911,C0252,2023-03-22,76.29
T04912,C0374,2024-01-19,94.22
T04913,C0438,2023-10-17,110.05
T04914,C0304,2023-05-27,186.86
T04915,C0112,2023-10-22,134.37
T04916,C0366,2024-04-10,89.24
T04917,C0006,2023-09-26,155.56
T04918,C0418,2023-05-13,350.27
T04919,C0191,2023-02-19,51.77
T04920,C0334,2023-01-23,34.45
T04921,C0432,2024-01-13,123.6
T04922,C0279,2024-01-11,313.31
T04923,C0382,2023-03-29,34.31
T04924,C0340,2024-02-17,67.38
T04925,C0013,2023-04-22,29.82
T04926,C0303,2023-04-21,137.39
T04927,C0044,2023-03-13,247.77
T04928,C0105,2023-06-03,76.84
T04929,C0160,2024-04-07,64.51
T04930,C0154,2023-02-26,203.72
T04931,C0242,2023-09-14,35.74
T04932,C0181,2023-06-05,191.63
T04933,C0014,2023-04-23,62.33
T04934,C0180,2023-11-14,86.47
T04935,C0377,2023-02-16,81.35
T04936,C0292,2023-08-26,96.78
T04937,C0264,2023-11-30,238.71
T04938,C0168,2023-04-16,251.39
T04939,C0214,2024-04-26,158.41
T04940,C0150,2023-07-06,40.95
T04941,C0016,2023-06-08,55.43
T04942,C0091,2023-07-17,75.18
T04943,C0120,2024-01-17,201.91
T04944,C0253,2023-06-26,80.18
T04945,C0060,2023-09-18,309.35
T04946,C0266,2023-10-14,334.4
T04947,C0409,2023-10-20,93.46
T04948,C0031,2023-12-01,182.47
T04949,C0021,2023-05-23,561.98
T04950,C0219,2023-11-04,167.14
T04951,C0081,2024-05-05,105.23
T04952,C0289,2023-07-16,164.89
T04953,C0031,2024-04-20,31.47
T04954,C0234,2023-08-13,100.55
T04955,C0405,2024-01-30,43.3
T04956,C0036,2023-02-12,34.25
T04957,C0132,2024-03-29,192.53
T04958,C0324,2023-05-31,101.55
T04959,C0346,2023-10-23,45.93
T04960,C0132,2023-03-04,61.68
T04961,C0009,2023-05-10,296.67
T04962,C0030,2023-09-12,173.64
T04963,C0115,2024-04-07,26.18
T04964,C0301,2023-12-09,317.66
T04965,C0004,2023-08-02,59.48
T04966,C0325,2023-03-14,114.16
T04967,C0237,2024-03-06,118.54
T04968,C0023,2023-04-14,207.01
T04969,C0016,2023-06-07,187.25
T04970,C0022,2023-09-29,49.82
T04971,C0072,2023-11-11,102.36
T04972,C0304,2023-08-26,62.53
T04973,C0230,2023-10-30,80.92
T04974,C0107,2024-01-07,85.67
T04975,C0208,2023-06-07,62.86
T04976,C0389,2023-04-19,71.76
T04977,C0208,2023-01-09,42.52
T04978,C0263,2023-11-17,95.17
T04979,C0051,2023-02-28,131.71
T04980,C0065,2023-12-24,67.12
T04981,C0265,2023-07-11,310.17
T04982,C0338,2023-05-16,29.42
T04983,C0301,2023-09-08,91.72
T04984,C0378,2024-01-14,90.71
T04985,C0175,2024-03-11,27.77
T04986,C0152,2023-05-26,44.08
T04987,C0266,2023-12-13,201.97
T04988,C0329,2024-04-10,83.98
T04989,C0304,2023-12-18,68.0
T04990,C0163,2023-02-27,65.27
T04991,C0438,2023-06-26,189.3
T04992,C0343,2023-10-15,59.3
T04993,C0367,2023-09-02,172.01
T04994,C0238,2023-02-17,52.74
T04995,C0199,2023-10-28,81.87
T04996,C0016,2024-03-13,36.65
T04997,C0309,2023-12-22,155.74
T04998,C0296,2023-04-10,124.88
T04999,C0356,2023-08-01,81.64
T05000,C0276,2023-10-29,26.97
T05001,C0239,2024-04-24,74.23
T05002,C0069,2024-02-19,44.14
T05003,C0301,2023-06-14,65.0
T05004,C0006,2024-02-04,170.57
T05005,C0220,2024-03-05,135.1
T05006,C0254,2023-05-06,45.78
T05007,C0433,2023-10-29,339.75
T05008,C0295,2024-04-06,200.14
T05009,C0358,2023-05-01,81.42
T05010,C0386,2023-03-29,81.65
T05011,C0107,2023-08-05,198.65
T05012,C0295,2023-03-02,100.82
T05013,C0118,2023-10-29,82.7
T05014,C0405,2023-06-28,128.72
T05015,C0168,2023-07-09,45.1
T05016,C0251,2023-06-12,183.01
T05017,C0082,2023-03-22,81.85
T05018,C0054,2024-05-08,94.38
T05019,C0240,2023-06-19,32.07
T05020,C0366,2023-10-28,52.78
T05021,C0012,2024-01-09,66.73
T05022,C0209,2023-07-15,65.07
T05023,C0165,2023-07-22,137.98
T05024,C0366,2023-02-16,49.88
T05025,C0294,2024-04-07,40.08
T05026,C0399,2023-06-07,90.53
T05027,C0007,2024-02-12,96.59
T05028,C0078,2023-07-13,34.72
T05029,C0434,2024-03-02,25.19
T05030,C0065,2024-02-22,212.26
T05031,C0102,2023-10-06,31.22
T05032,C0357,2023-11-13,196.11
T05033,C0300,2024-04-23,63.21
T05034,C0287,2024-02-25,104.39
T05035,C0171,2023-09-26,40.4
T05036,C0077,2024-04-25,155.26
T05037,C0048,2023-07-18,39.9
T05038,C0255,2023-08-12,61.64
T05039,C0082,2023-09-20,45.39
T05040,C0383,2024-03-01,161.28
T05041,C0209,2023-06-15,171.57
T05042,C0209,2023-06-29,59.89
T05043,C0084,2024-03-03,52.55
T05044,C0010,2023-07-11,136.4
T05045,C0029,2024-02-01,183.1
T05046,C0304,2023-08-04,98.37
T05047,C0116,2023-10-11,221.71
T05048,C0269,2023-12-18,61.22
T05049,C0428,2023-04-17,37.36
T05050,C0047,2024-04-10,39.85
T05051,C0359,2023-04-08,108.11
T05052,C0091,2024-01-03,64.26
T05053,C0053,2024-04-26,37.75
T05054,C0218,2024-05-13,50.92
T05055,C0348,2023-08-18,81.72
T05056,C0077,2023-09-14,34.71
T05057,C0204,2023-02-12,25.26
T05058,C0044,2023-08-30,211.94
T05059,C0156,2023-02-11,52.27
T05060,C0002,2023-04-05,43.78
T05061,C0357,2024-03-09,114.92
T05062,C0313,2023-09-11,169.0
T05063,C0057,2023-07-07,100.03
T05064,C0290,2024-01-20,47.03
T05065,C0058,2023-11-03,173.34
T05066,C0254,2024-02-04,78.57
T05067,C0180,2023-06-16,61.0
T05068,C0157,2023-09-28,94.61
T05069,C0035,2023-05-05,115.45
T05070,C0075,2023-06-10,92.57
T05071,C0432,2023-03-28,214.66
T05072,C0289,2023-11-05,99.17
T05073,C0371,2024-05-03,183.14
T05074,C0075,2023-08-14,91.32
T05075,C0329,2023-05-25,55.0
T05076,C0078,2023-12-11,81.99
T05077,C0255,2023-09-05,31.77
T05078,C0265,2023-12-28,44.62
T05079,C0304,2023-01-06,134.01
T05080,C0067,2023-01-31,106.24
T05081,C0221,2023-07-16,38.66
T05082,C0164,2023-08-20,68.22
T05083,C0375,2023-10-23,36.49
T05084,C0220,2024-02-18,170.25
T05085,C0172,2023-11-21,33.67
T05086,C0254,2024-04-04,104.65
T05087,C0210,2023-05-15,95.05
T05088,C0188,2024-05-07,73.01
T05089,C0191,2023-01-13,49.45
T05090,C0389,2024-05-11,63.81
T05091,C0215,2023-01-04,148.14
T05092,C0375,2023-06-27,132.52
T05093,C0086,2023-08-22,125.69
T05094,C0106,2023-09-16,128.92
T05095,C0332,2023-05-20,36.65
T05096,C0296,2023-03-06,32.83
T05097,C0019,2023-10-10,173.27
T05098,C0047,2023-12-29,161.13
T05099,C0065,2023-11-02,110.77
T05100,C0146,2023-07-24,94.84
T05101,C0434,2023-01-17,59.28
T05102,C0286,2023-07-19,44.03
T05103,C0382,2023-02-01,107.62
T05104,C0066,2023-07-31,208.17
T05105,C0005,2024-03-10,68.09
T05106,C0093,2023-09-30,52.1
T05107,C0353,2023-10-17,48.68
T05108,C0426,2023-10-18,26.8
T05109,C0094,2024-04-27,80.1
T05110,C0106,2024-04-30,358.2
T05111,C0133,2023-08-22,151.65
T05112,C0434,2024-02-12,195.82
T05113,C0341,2023-07-01,97.8
T05114,C0314,2023-05-26,74.25
T05115,C0079,2023-02-19,373.9
T05116,C0212,2024-03-05,69.45
T05117,C0008,2024-03-07,211.52
T05118,C0159,2023-04-13,132.61
T05119,C0268,2023-02-02,55.15
T05120,C0149,2024-05-11,77.45
T05121,C0350,2024-04-15,61.38
T05122,C0091,2023-03-30,35.98
T05123,C0236,2024-04-29,58.09
T05124,C0289,2024-02-15,189.85
T05125,C0410,2024-01-20,129.77
T05126,C0356,2023-12-07,49.39
T05127,C0168,2023-11-11,59.4
T05128,C0193,2023-08-29,96.87
T05129,C0187,2023-09-23,65.36
T05130,C0271,2023-08-11,77.44
T05131,C0114,2023-08-24,114.84
T05132,C0385,2023-06-02,72.23
T05133,C0011,2024-04-12,40.89
T05134,C0055,2023-02-26,80.14
T05135,C0258,2023-11-18,58.02
T05136,C0065,2024-01-10,50.76
T05137,C0172,2023-04-22,54.82
T05138,C0272,2023-01-15,68.35
T05139,C0150,2024-02-16,188.27
T05140,C0362,2023-09-26,124.34
T05141,C0146,2023-04-24,107.67
T05142,C0431,2023-09-09,72.79
T05143,C0209,2024-05-14,25.14
T05144,C0286,2024-01-09,56.23
T05145,C0010,2023-05-22,150.83
T05146,C0227,2023-04-24,61.85
T05147,C0186,2024-03-25,87.23
T05148,C0062,2023-10-17,42.18
T05149,C0085,2024-04-27,210.64
T05150,C0134,2023-12-23,217.46
T05151,C0323,2023-01-25,36.84
T05152,C0297,2024-01-03,121.59
T05153,C0171,2023-11-06,30.87
T05154,C0213,2023-09-12,93.45
T05155,C0018,2024-04-07,39.76
T05156,C0314,2023-09-25,36.81
T05157,C0060,2023-05-06,25.31
T05158,C0088,2024-01-28,237.08
T05159,C0027,2023-09-07,157.57
T05160,C0068,2023-10-14,31.05
T05161,C0278,2023-11-30,93.6
T05162,C0408,2024-04-21,44.89
T05163,C0040,2023-02-22,47.99
T05164,C0109,2024-01-03,180.46
T05165,C0074,2023-02-12,34.11
T05166,C0066,2023-06-15,94.0
T05167,C0168,2023-02-11,63.47
T05168,C0262,2024-01-15,40.88
T05169,C0368,2024-03-31,70.1
T05170,C0274,2023-06-25,236.62
T05171,C0337,2023-03-08,139.11
T05172,C0358,2023-03-07,35.63
T05173,C0237,2024-02-04,167.0
T05174,C0215,2023-03-24,232.87
T05175,C0366,2023-12-16,49.32
T05176,C0286,2023-04-15,55.42
T05177,C0378,2024-02-04,35.13
T05178,C0149,2023-10-14,56.73
T05179,C0318,2024-01-09,108.87
T05180,C0394,2023-07-05,48.83
T05181,C0376,2023-10-11,25.51
T05182,C0107,2023-01-04,56.0
T05183,C0141,2023-05-18,70.27
T05184,C0076,2023-06-28,87.66
T05185,C0009,2023-08-25,111.36
T05186,C0196,2023-01-18,29.78
T05187,C0295,2023-10-30,72.58
T05188,C0280,2024-02-20,48.23
T05189,C0381,2024-02-18,246.69
T05190,C0118,2024-02-24,58.46
T05191,C0290,2023-01-09,32.91
T05192,C0061,2024-02-24,28.18
T05193,C0425,2023-01-29,48.13
T05194,C0389,2023-05-24,39.78
T05195,C0335,2023-12-14,103.69
T05196,C0306,2023-05-29,165.78
T05197,C0388,2023-03-05,53.11
T05198,C0051,2024-01-02,89.67
T05199,C0052,2024-03-25,123.28
T05200,C0122,2024-01-15,63.12
T05201,C0167,2023-07-06,30.15
T05202,C0008,2024-01-01,44.52
T05203,C0369,2023-08-15,185.96
T05204,C0045,2023-04-28,155.5
T05205,C0344,2024-02-16,31.79
T05206,C0245,2024-03-14,44.02
T05207,C0284,2023-12-22,134.95
T05208,C0375,2023-09-11,74.9
T05209,C0107,2023-01-31,132.02
T05210,C0027,2023-06-10,42.78
T05211,C0193,2023-08-03,253.84
T05212,C0418,2024-03-19,139.8
T05213,C0337,2023-06-18,41.5
T05214,C0357,2023-03-22,86.31
T05215,C0062,2023-02-15,34.0
T05216,C0062,2023-02-18,58.64
T05217,C0422,2024-03-24,105.83
T05218,C0282,2023-10-25,55.05
T05219,C0121,2024-02-11,105.2
T05220,C0280,2024-01-03,46.06
T05221,C0039,2023-10-10,120.8
T05222,C0380,2024-04-17,58.42
T05223,C0277,2024-02-20,142.22
T05224,C0094,2024-04-11,36.02
T05225,C0431,2023-03-29,58.7
T05226,C0115,2023-05-01,71.76
T05227,C0176,2023-01-03,66.35
T05228,C0121,2023-11-12,67.57
T05229,C0013,2024-04-04,69.13
T05230,C0387,2023-08-15,361.91
T05231,C0416,2023-03-20,41.1
T05232,C0163,2023-05-25,134.79
T05233,C0275,2023-08-30,85.19
T05234,C0398,2023-02-01,65.04
T05235,C0176,2023-09-20,100.29
T05236,C0337,2023-07-30,169.07
T05237,C0379,2023-03-12,72.14
T05238,C0324,2024-01-19,175.08
T05239,C0173,2023-07-16,32.39
T05240,C0275,2023-02-27,104.4
T05241,C0064,2024-02-28,55.39
T05242,C0101,2024-04-13,61.67
T05243,C0322,2023-04-22,88.48
T05244,C0066,2023-02-17,74.03
T05245,C0331,2024-03-10,61.07
T05246,C0045,2023-07-04,52.65
T05247,C0087,2024-01-02,97.24
T05248,C0067,2023-11-23,77.83
T05249,C0259,2023-06-14,54.29
T05250,C0422,2023-08-03,42.2
T05251,C0205,2023-11-27,136.7
T05252,C0426,2023-11-26,145.6
T05253,C0424,2023-05-01,43.04
T05254,C0178,2023-08-01,47.75
T05255,C0419,2023-11-07,45.5
T05256,C0280,2023-02-10,186.93
T05257,C0344,2023-12-19,136.58
T05258,C0017,2024-02-08,30.81
T05259,C0296,2023-10-16,159.08
T05260,C0202,2023-06-17,27.82
T05261,C0172,2024-04-27,46.9
T05262,C0407,2023-02-03,213.49
T05263,C0262,2023-11-14,174.82
T05264,C0194,2024-04-28,139.05
T05265,C0149,2024-04-19,70.87
T05266,C0375,2023-10-02,54.08
T05267,C0376,2024-03-02,184.99
T05268,C0035,2023-07-16,105.27
T05269,C0369,2023-07-10,51.27
T05270,C0029,2023-08-09,71.66
T05271,C0263,2023-01-10,184.96
T05272,C0221,2023-04-30,200.33
T05273,C0053,2023-05-03,105.76
T05274,C0421,2023-09-04,123.91
T05275,C0279,2023-12-26,28.01
T05276,C0353,2024-02-01,94.59
T05277,C0392,2023-08-09,112.6
T05278,C0076,2023-09-18,26.54
T05279,C0176,2023-02-27,164.27
T05280,C0010,2023-11-11,222.63
T05281,C0117,2024-04-04,45.38
T05282,C0280,2023-05-08,165.21
T05283,C0218,2023-07-06,107.14
T05284,C0175,2023-07-24,90.19
T05285,C0234,2023-03-27,163.92
T05286,C0437,2023-04-14,50.22
T05287,C0252,2023-05-23,142.35
T05288,C0295,2023-07-24,53.32
T05289,C0322,2023-05-09,141.15
T05290,C0006,2023-09-03,69.98
T05291,C0021,2023-02-07,34.33
T05292,C0073,2023-12-29,61.04
T05293,C0330,2023-04-19,44.94
T05294,C0036,2023-11-05,32.95
T05295,C0387,2023-02-21,33.76
T05296,C0233,2023-01-01,138.58
T05297,C0216,2023-01-11,184.9
T05298,C0206,2023-11-10,221.43
T05299,C0426,2023-08-23,169.28
T05300,C0429,2023-05-08,158.0
T05301,C0044,2024-02-28,30.35
T05302,C0091,2023-08-02,142.09
T05303,C0417,2024-04-27,139.69
T05304,C0316,2024-03-19,35.56
T05305,C0093,2023-08-31,106.36
T05306,C0339,2023-02-13,70.18
T05307,C0083,2023-01-06,197.7
T05308,C0333,2023-06-05,114.16
T05309,C0282,2024-02-19,251.18
T05310,C0021,2023-01-08,33.31
T05311,C0228,2023-01-05,28.11
T05312,C0376,2023-12-28,297.52
T05313,C0130,2023-07-01,31.27
T05314,C0175,2023-04-22,61.61
T05315,C0108,2024-05-06,103.73
T05316,C0414,2023-09-30,184.06
T05317,C0283,2024-02-26,47.04
T05318,C0071,2023-09-22,27.21
T05319,C0404,2024-04-02,80.25
T05320,C0050,2023-07-31,72.77
T05321,C0095,2023-03-19,52.49
T05322,C0279,2023-09-27,180.3
T05323,C0397,2023-06-03,128.77
T05324,C0337,2023-08-09,171.46
T05325,C0132,2024-01-04,38.24
T05326,C0398,2024-03-21,113.42
T05327,C0276,2023-12-13,301.97
T05328,C0380,2023-01-25,95.99
T05329,C0013,2024-04-08,39.1
T05330,C0003,2024-02-24,435.1
T05331,C0224,2023-12-20,81.36
T05332,C0175,2023-07-27,162.47
T05333,C0387,2024-02-21,37.13
T05334,C0385,2023-01-03,107.27
T05335,C0090,2023-08-03,207.81
T05336,C0408,2024-01-30,81.95
T05337,C0241,2023-04-22,50.55
T05338,C0035,2024-03-17,35.22
T05339,C0014,2023-07-11,51.32
T05340,C0195,2024-02-06,57.87
T05341,C0397,2023-02-16,117.83
T05342,C0431,2024-05-03,39.76
T05343,C0306,2024-03-03,33.41
T05344,C0334,2023-08-09,61.7
T05345,C0213,2023-07-06,71.03
T05346,C0410,2023-02-19,99.24
T05347,C0003,2023-07-16,117.2
T05348,C0179,2023-08-04,190.05
T05349,C0040,2024-02-17,50.58
T05350,C0164,2023-08-09,81.4
T05351,C0307,2024-01-15,59.18
T05352,C0235,2023-03-31,25.11
T05353,C0257,2023-08-20,89.96
T05354,C0360,2023-11-19,151.88
T05355,C0417,2023-09-15,27.78
T05356,C0391,2023-06-02,25.26
T05357,C0373,2023-09-13,122.6
T05358,C0116,2024-02-07,111.37
T05359,C0052,2024-02-28,64.05
T05360,C0376,2023-09-15,106.27
T05361,C0395,2024-04-11,254.94
T05362,C0411,2023-03-06,46.36
T05363,C0142,2023-07-09,46.17
T05364,C0086,2023-04-01,40.46
T05365,C0046,2024-03-13,121.55
T05366,C0332,2023-06-22,57.68
T05367,C0238,2023-09-04,361.18
T05368,C0010,2023-09-13,119.05
T05369,C0152,2023-04-26,59.34
T05370,C0061,2023-02-18,37.12
T05371,C0018,2023-08-15,92.24
T05372,C0086,2024-05-03,51.21
T05373,C0137,2023-03-10,201.94
T05374,C0401,2024-02-26,68.67
T05375,C0230,2024-01-23,50.97
T05376,C0128,2024-02-05,91.61
T05377,C0104,2023-05-06,36.05
T05378,C0186,2024-03-12,86.84
T05379,C0397,2023-08-01,29.33
T05380,C0178,2023-02-22,95.02
T05381,C0357,2023-04-22,81.65
T05382,C0006,2023-06-08,80.17
T05383,C0341,2023-08-28,111.44
T05384,C0307,2023-05-30,28.41
T05385,C0036,2023-05-19,71.18
T05386,C0327,2024-02-22,69.03
T05387,C0356,2023-04-23,71.18
T05388,C0281,2023-05-23,317.99
T05389,C0395,2024-01-05,36.25
T05390,C0300,2023-05-18,112.94
T05391,C0014,2024-04-30,63.56
T05392,C0237,2024-04-24,78.77
T05393,C0285,2024-03-12,132.79
T05394,C0330,2023-10-31,37.84
T05395,C0050,2023-01-31,133.16
T05396,C0261,2023-10-20,30.47
T05397,C0110,2023-04-18,74.52
T05398,C0197,2023-10-11,126.63
T05399,C0378,2023-06-08,41.04
T05400,C0252,2023-11-22,135.52
T05401,C0088,2023-01-14,38.69
T05402,C0313,2023-05-02,145.42
T05403,C0026,2023-08-03,72.47
T05404,C0262,2023-09-29,111.55
T05405,C0144,2023-01-25,212.04
T05406,C0060,2024-02-27,64.37
T05407,C0356,2023-11-18,44.89
T05408,C0268,2023-10-21,176.4
T05409,C0075,2023-06-18,38.22
T05410,C0003,2023-04-13,99.87
T05411,C0063,2023-12-20,217.54
T05412,C0236,2024-01-06,109.16
T05413,C0229,2023-02-09,41.33
T05414,C0390,2023-08-23,37.39
T05415,C0275,2023-11-16,46.81
T05416,C0018,2023-03-30,62.25
T05417,C0080,2023-04-10,38.0
T05418,C0215,2023-05-24,144.89
T05419,C0171,2023-03-23,58.12
T05420,C0329,2023-03-18,231.27
T05421,C0255,2023-02-28,163.62
T05422,C0387,2023-08-17,204.62
T05423,C0126,2023-04-01,51.16
T05424,C0255,2023-12-20,88.95
T05425,C0072,2024-01-30,54.08
T05426,C0038,2023-01-01,47.27
T05427,C0324,2023-09-26,95.06
T05428,C0204,2023-10-13,152.78
T05429,C0172,2023-07-16,32.37
T05430,C0223,2023-10-01,49.2
T05431,C0217,2023-03-19,42.22
T05432,C0245,2023-05-21,145.09
T05433,C0336,2023-10-15,228.15
T05434,C0191,2023-03-12,31.25
T05435,C0298,2024-03-31,60.76
T05436,C0320,2023-02-19,209.45
T05437,C0182,2024-03-30,56.69
T05438,C0334,2024-01-07,118.53
T05439,C0383,2024-01-04,32.96
T05440,C0205,2023-03-21,69.08
T05441,C0361,2023-08-23,77.48
T05442,C0199,2023-10-14,131.31
T05443,C0332,2023-11-03,50.56
T05444,C0165,2023-06-04,48.01
T05445,C0242,2023-03-01,52.07
T05446,C0388,2023-02-02,85.84
T05447,C0130,2024-03-12,181.56
T05448,C0227,2023-05-07,158.31
T05449,C0122,2023-08-09,29.48
T05450,C0044,2023-07-19,183.37
T05451,C0196,2024-02-21,32.5
T05452,C0358,2023-05-06,65.26
T05453,C0204,2023-02-10,133.74
T05454,C0318,2023-10-02,31.38
T05455,C0257,2024-04-13,28.09
T05456,C0017,2023-10-24,55.04
T05457,C0272,2023-03-26,123.18
T05458,C0009,2023-03-30,80.32
T05459,C0249,2023-02-11,65.47
T05460,C0437,2023-04-30,150.78
T05461,C0201,2023-10-06,134.16
T05462,C0059,2024-04-03,140.65
T05463,C0375,2023-02-02,71.18
T05464,C0393,2023-10-03,26.47
T05465,C0140,2023-06-02,39.17
T05466,C0119,2023-03-31,126.41
T05467,C0041,2023-04-14,129.93
T05468,C0399,2024-03-11,293.97
T05469,C0322,2023-01-12,40.82
T05470,C0331,2023-06-09,34.84
T05471,C0267,2024-02-21,36.21
T05472,C0008,2024-04-02,40.32
T05473,C0183,2023-07-15,81.38
T05474,C0134,2024-02-03,302.3
T05475,C0181,2023-11-03,91.77
T05476,C0404,2023-09-19,80.47
T05477,C0423,2023-04-01,108.92
T05478,C0355,2023-07-16,30.76
T05479,C0072,2023-03-10,151.7
T05480,C0113,2024-04-10,103.07
T05481,C0107,2023-08-08,39.08
T05482,C0290,2024-02-23,99.71
T05483,C0313,2024-01-14,93.01
T05484,C0117,2023-08-02,30.03
T05485,C0120,2024-02-22,48.29
T05486,C0147,2024-03-22,62.19
T05487,C0327,2024-03-27,46.07
T05488,C0415,2023-05-26,45.9
T05489,C0210,2023-08-21,88.81
T05490,C0296,2024-01-06,72.74
T05491,C0398,2024-02-14,107.54
T05492,C0103,2023-08-22,259.96
T05493,C0124,2023-08-02,106.03
T05494,C0245,2024-01-02,90.44
T05495,C0379,2024-04-25,166.07
T05496,C0356,2023-03-02,99.99
T05497,C0209,2023-12-29,38.57
T05498,C0421,2023-03-19,53.35
T05499,C0428,2023-04-05,124.14
T05500,C0393,2023-11-26,125.57
T05501,C0314,2024-05-13,350.76
T05502,C0404,2023-08-04,98.96
T05503,C0109,2023-08-01,197.35
T05504,C0377,2023-10-31,29.21
T05505,C0348,2023-07-19,87.64
T05506,C0050,2023-12-18,214.29
T05507,C0404,2023-01-31,50.4
T05508,C0105,2023-10-17,37.62
T05509,C0420,2023-12-09,57.37
T05510,C0373,2024-04-17,142.85
T05511,C0027,2023-05-15,31.64
T05512,C0288,2023-03-24,93.79
T05513,C0257,2024-01-26,35.93
T05514,C0273,2023-02-16,67.89
T05515,C0137,2024-01-27,278.55
T05516,C0340,2023-07-25,41.28
T05517,C0301,2024-01-20,27.6
T05518,C0322,2024-01-16,66.79
T05519,C0032,2023-03-18,89.65
T05520,C0045,2023-09-16,51.49
T05521,C0265,2024-03-12,83.53
T05522,C0030,2023-04-02,254.96
T05523,C0084,2024-02-26,53.02
T05524,C0166,2024-03-10,52.77
T05525,C0316,2024-02-03,74.44
T05526,C0001,2023-04-10,79.32
T05527,C0249,2024-01-18,25.1
T05528,C0261,2023-07-14,96.76
T05529,C0063,2023-07-11,470.2
T05530,C0164,2023-03-09,50.9
T05531,C0321,2024-01-24,99.73
T05532,C0334,2023-08-30,25.35
T05533,C0201,2023-03-31,94.54
T05534,C0222,2023-12-11,69.44
T05535,C0152,2023-01-10,81.67
T05536,C0132,2023-09-21,83.88
T05537,C0114,2023-09-25,39.61
T05538,C0217,2023-11-16,135.22
T05539,C0196,2023-04-28,85.81
T05540,C0281,2023-09-07,48.62
T05541,C0202,2023-02-28,232.8
T05542,C0135,2023-07-14,25.96
T05543,C0234,2024-04-19,122.08
T05544,C0141,2023-02-19,61.0
T05545,C0196,2024-02-11,80.45
T05546,C0043,2023-10-23,50.85
T05547,C0057,2024-01-13,54.06
T05548,C0420,2023-04-07,26.15
T05549,C0142,2024-04-06,123.16
T05550,C0210,2023-05-07,118.05
T05551,C0072,2023-09-03,104.68
T05552,C0224,2023-03-28,182.75
T05553,C0027,2024-04-23,198.65
T05554,C0128,2023-03-18,85.97
T05555,C0106,2024-01-12,111.6
T05556,C0165,2023-07-23,25.83
T05557,C0215,2024-04-27,165.48
T05558,C0071,2023-05-26,152.13
T05559,C0204,2023-05-29,26.53
T05560,C0153,2024-05-07,83.7
T05561,C0067,2023-04-21,202.86
T05562,C0090,2024-05-04,40.01
T05563,C0260,2023-05-09,57.61
T05564,C0362,2023-09-10,55.15
T05565,C0228,2023-06-15,58.0
T05566,C0079,2023-10-24,28.21
T05567,C0096,2024-03-01,49.54
T05568,C0349,2024-05-09,51.2
T05569,C0330,2023-05-17,175.67
T05570,C0382,2023-10-06,57.55
T05571,C0246,2023-11-30,69.46
T05572,C0272,2023-01-11,60.94
T05573,C0403,2023-03-12,34.64
T05574,C0157,2023-06-08,373.11
T05575,C0116,2023-08-04,156.08
T05576,C0435,2023-01-26,83.39
T05577,C0018,2023-10-13,73.52
T05578,C0172,2023-06-11,103.58
T05579,C0016,2024-03-05,54.64
T05580,C0240,2023-04-12,28.87
T05581,C0386,2023-03-10,63.85
T05582,C0056,2023-05-13,335.03
T05583,C0079,2023-07-08,40.1
T05584,C0103,2023-07-30,81.26
T05585,C0284,2023-08-31,25.64
T05586,C0193,2023-06-15,34.76
T05587,C0005,2024-02-16,91.36
T05588,C0106,2024-02-14,51.47
T05589,C0278,2023-03-02,202.08
T05590,C0373,2023-12-28,64.09
T05591,C0100,2023-10-06,42.49
T05592,C0238,2024-03-05,84.16
T05593,C0269,2023-04-23,143.85
T05594,C0321,2023-01-30,26.47
